"Id","SalePrice"
2849,198525.48124577
2850,277596.29154177
2851,216711.283680103
2852,235776.121253372
2853,235190.792514395
2854,142117.012719621
2855,203001.391119194
2856,202421.885433444
2857,188628.847130389
2858,206691.795422968
2859,117870.922667287
2860,136781.987467992
2861,127720.128789122
2862,191307.892365542
2863,130858.432968087
2864,237833.866619489
2865,144187.180586213
2866,143400.667055485
2867,94951.9072620689
2868,100046.778648552
2869,98671.6763642806
2870,129536.87751415
2871,88943.2935739447
2872,48485.2438632491
2873,103064.351876988
2874,133498.279661339
2875,117361.046602126
2876,160926.911714992
2877,138157.448744339
2878,171878.953871244
2879,137411.065317564
2880,100105.818102156
2881,150633.82646945
2882,176215.93971057
2883,199713.910208428
2884,208111.633151316
2885,187141.235277118
2886,235999.748969854
2887,90929.4176177807
2888,132289.880182371
2889,55229.37338229
2890,74304.397379166
2891,134263.021086908
2892,51733.7008633519
2893,91091.7471212162
2894,57545.6498673108
2895,332514.393467623
2896,280946.650734472
2897,203302.396839115
2898,153671.868486603
2899,206235.100796307
2900,160967.090748168
2901,198682.422878417
2902,186843.358801359
2903,317847.28017348
2904,336896.914835718
2905,86915.5180939375
2906,206330.257526253
2907,110075.477741036
2908,129563.173935155
2909,151891.046416023
2910,77466.6325852763
2911,81568.8587075539
2912,148855.190680868
2913,82002.316663139
2914,78203.5884368702
2915,85005.8379974535
2916,82812.072484826
2917,165142.040355252
2918,121396.144167335
2919,215834.024368486
